sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	tgt_on	tgt_found	depress_dur	x	y
1	1	3	3	2.831	1	14	0.063	5	1	0	0.920	1105.632	482.482
1	1	3	3	2.841	1	14	0.063	5	1	0	0.930	1103.384	482.829
1	1	3	3	2.851	1	14	0.063	5	1	0	0.940	1103.500	483.014
1	1	3	3	2.861	1	14	0.063	5	1	0	0.950	1102.769	484.684
1	1	3	3	2.871	1	14	0.063	5	1	0	0.960	1103.530	482.356
1	1	3	3	2.881	1	14	0.063	5	1	0	0.970	1105.752	482.646
1	1	3	3	2.891	1	14	0.063	5	1	0	0.980	1104.772	482.835
1	1	3	3	2.901	1	14	0.063	5	1	0	0.990	1103.025	486.139
1	1	3	3	2.911	1	14	0.063	5	1	0	1.000	1103.388	485.324
1	1	3	3	2.921	1	14	0.063	5	1	0	1.010	1103.231	490.747
1	1	3	3	2.931	1	14	0.063	5	1	0	1.020	1103.706	491.847
1	1	3	3	2.941	1	14	0.063	5	1	0	1.030	1105.851	490.409
1	1	3	3	2.951	1	14	0.063	5	1	0	1.041	1108.399	491.432
1	1	3	3	2.961	1	14	0.063	5	1	0	1.051	1108.558	493.032
1	1	3	3	2.971	1	14	0.063	5	1	0	1.061	1109.115	494.750
1	1	3	3	2.981	1	14	0.063	5	1	0	1.071	1113.022	490.956
1	1	3	3	2.991	1	14	0.063	5	1	0	1.081	1116.323	488.984
1	1	3	3	3.001	1	14	0.063	5	1	0	1.091	1118.501	485.983
1	1	3	3	3.011	1	14	0.063	5	1	0	1.101	1118.332	487.520
1	1	3	3	3.021	1	14	0.063	5	1	0	1.111	1120.070	487.270
1	1	3	3	3.031	1	14	0.063	5	1	0	1.121	1119.382	487.444
1	1	3	3	3.041	1	14	0.063	5	1	0	1.130	1116.513	485.726
1	1	3	3	3.051	1	14	0.063	5	1	0	1.140	1116.288	484.597
1	1	3	3	3.061	1	14	0.063	5	1	0	1.150	1114.789	483.303
1	1	3	3	3.071	1	14	0.063	5	1	0	1.160	1110.567	484.722
1	1	3	3	3.081	1	14	0.063	5	1	0	1.171	1106.067	486.340
1	1	3	3	3.091	1	14	0.063	5	1	0	1.181	1108.286	487.937
1	1	3	3	3.101	1	14	0.063	5	1	0	1.191	1106.931	488.477
1	1	3	3	3.111	1	14	0.063	5	1	0	1.201	1104.496	488.614
1	1	3	3	3.121	1	15	0.063	5	1	0	1.211	1099.968	577.978
1	1	3	3	3.141	0	15	0.063	5	1	0	0.019	1098.185	571.224
1	1	3	3	3.151	0	15	0.063	5	1	0	0.029	1099.404	562.675
1	1	3	3	3.161	0	15	0.063	5	1	0	0.039	1100.852	564.567
1	1	3	3	3.171	0	15	0.063	5	1	0	0.049	1100.385	567.405
1	1	3	3	3.181	0	15	0.063	5	1	0	0.059	1097.592	571.979
1	1	3	3	3.191	0	15	0.063	5	1	0	0.069	1095.515	575.439
1	1	3	3	3.201	0	15	0.063	5	1	0	0.079	1093.974	573.762
1	1	3	3	3.211	0	15	0.063	5	1	0	0.089	1094.813	574.213
1	1	3	3	3.221	0	15	0.063	5	1	0	0.099	1095.243	577.017
1	1	3	3	3.231	0	15	0.063	5	1	0	0.109	1096.180	576.486
1	1	3	3	3.241	0	15	0.063	5	1	0	0.119	1096.453	578.745
1	1	3	3	3.251	0	15	0.063	5	1	0	0.129	1095.148	580.167
1	1	3	3	3.261	0	15	0.063	5	1	0	0.139	1093.934	581.754
1	1	3	3	3.271	0	15	0.063	5	1	0	0.149	1092.947	584.658
1	1	3	3	3.291	0	15	0.063	5	1	0	0.169	1095.456	585.520
1	1	3	3	3.301	0	15	0.063	5	1	0	0.179	1096.871	586.005
1	1	3	3	3.311	0	15	0.063	5	1	0	0.189	1096.889	586.003
1	1	3	3	3.321	0	15	0.063	5	1	0	0.199	1097.726	582.477
1	1	3	3	3.331	0	15	0.063	5	1	0	0.209	1099.729	579.295
1	1	3	3	3.341	0	15	0.063	5	1	0	0.219	1101.521	580.280
1	1	3	3	3.351	0	15	0.063	5	1	0	0.229	1103.057	577.677
1	1	3	3	3.372	1	15	0.063	5	1	0	0.020	1104.777	572.292
1	1	3	3	3.391	1	15	0.063	5	1	0	0.040	1102.277	577.396
1	1	3	3	3.401	1	15	0.063	5	1	0	0.050	1101.058	579.721
1	1	3	3	3.411	1	15	0.063	5	1	0	0.060	1103.642	579.251
1	1	3	3	3.421	1	15	0.063	5	1	0	0.070	1103.303	581.694
1	1	3	3	3.431	1	15	0.063	5	1	0	0.080	1100.863	580.368
1	1	3	3	3.441	1	15	0.063	5	1	0	0.090	1101.424	580.436
1	1	3	3	3.451	1	15	0.063	5	1	0	0.100	1099.954	579.875
1	1	3	3	3.461	1	15	0.063	5	1	0	0.110	1100.044	572.618
1	1	3	3	3.471	1	15	0.063	5	1	0	0.120	1098.969	569.644
1	1	3	3	3.491	1	15	0.063	5	1	0	0.140	1098.265	568.453
1	1	3	3	3.501	1	15	0.063	5	1	0	0.150	1094.413	572.519
1	1	3	3	3.511	1	15	0.063	5	1	0	0.160	1091.491	576.427
1	1	3	3	3.522	1	15	0.063	5	1	0	0.170	1087.713	577.951
1	1	3	3	3.532	1	15	0.063	5	1	0	0.180	1082.745	586.555
1	1	3	3	3.542	1	15	0.063	5	1	0	0.190	1085.324	580.477
1	1	3	3	3.551	1	15	0.063	5	1	0	0.200	1084.069	587.775
1	1	3	3	3.561	1	15	0.063	5	1	0	0.210	1083.518	585.970
1	1	3	3	3.572	1	15	0.063	5	1	0	0.220	1081.579	587.542
1	1	3	3	3.592	1	15	0.063	5	1	0	0.240	1085.606	580.695
1	1	3	3	3.602	1	15	0.063	5	1	0	0.250	1087.746	581.779
1	1	3	3	3.612	1	15	0.063	5	1	0	0.260	1089.799	577.257
1	1	3	3	3.622	1	15	0.063	5	1	0	0.270	1088.971	582.306
1	1	3	3	3.632	1	15	0.063	5	1	0	0.280	1089.732	583.643
1	1	3	3	3.642	1	15	0.063	5	1	0	0.290	1090.332	580.509
1	1	3	3	3.652	1	15	0.063	5	1	0	0.300	1090.217	580.851
1	1	3	3	3.662	1	15	0.063	5	1	0	0.310	1091.332	583.373
1	1	3	3	3.672	1	15	0.063	5	1	0	0.320	1095.947	587.944
1	1	3	3	3.692	1	15	0.063	5	1	0	0.340	1094.001	588.445
1	1	3	3	3.702	1	15	0.063	5	1	0	0.350	1096.722	589.442
1	1	3	3	3.712	1	15	0.063	5	1	0	0.360	1096.618	587.002
1	1	3	3	3.722	1	15	0.063	5	1	0	0.370	1097.188	585.623
1	1	3	3	3.732	1	15	0.063	5	1	0	0.380	1099.112	586.402
1	1	3	3	3.742	1	15	0.063	5	1	0	0.390	1099.487	589.598
1	1	3	3	3.752	1	15	0.063	5	1	0	0.400	1100.222	587.473
1	1	3	3	3.762	1	15	0.063	5	1	0	0.410	1099.802	589.142
1	1	3	3	3.772	1	15	0.063	5	1	0	0.420	1099.697	585.041
1	1	3	3	3.782	1	15	0.063	5	1	0	0.430	1099.143	585.636
1	1	3	3	3.792	1	15	0.063	5	1	0	0.440	1100.603	583.094
1	1	3	3	3.802	1	15	0.063	5	1	0	0.450	1102.609	582.393
1	1	3	3	3.812	1	15	0.063	5	1	0	0.460	1103.659	581.598
1	1	3	3	3.822	1	15	0.063	5	1	0	0.470	1102.859	581.069
1	1	3	3	3.832	1	15	0.063	5	1	0	0.480	1103.554	579.507
1	1	3	3	3.842	1	15	0.063	5	1	0	0.490	1103.910	578.727
1	1	3	3	3.852	1	15	0.063	5	1	0	0.500	1109.476	573.957
1	1	3	3	3.862	1	15	0.063	5	1	0	0.510	1107.699	574.804
1	1	3	3	3.872	1	15	0.063	5	1	0	0.520	1109.845	573.069
1	1	3	3	3.882	1	15	0.063	5	1	0	0.530	1108.062	572.805
1	1	3	3	3.892	1	15	0.063	5	1	0	0.540	1105.798	572.672
1	1	3	3	3.902	1	15	0.063	5	1	0	0.550	1101.601	573.507
1	1	3	3	3.912	1	15	0.063	5	1	0	0.560	1102.369	575.374
1	1	3	3	3.922	1	15	0.063	5	1	0	0.570	1100.771	573.899
1	1	3	3	3.932	1	15	0.063	5	1	0	0.580	1104.727	570.219
1	1	3	3	3.942	1	15	0.063	5	1	0	0.590	1100.223	574.421
1	1	3	3	3.952	1	15	0.063	5	1	0	0.600	1102.277	574.716
1	1	3	3	3.962	1	15	0.063	5	1	0	0.610	1104.480	572.496
1	1	3	3	3.972	1	15	0.063	5	1	0	0.620	1105.463	574.101
1	1	3	3	3.982	1	15	0.063	5	1	0	0.630	1104.078	572.188
1	1	3	3	3.992	1	15	0.063	5	1	0	0.640	1107.395	574.209
1	1	3	3	4.002	1	15	0.063	5	1	0	0.650	1106.072	575.232
1	1	3	3	4.012	1	15	0.063	5	1	0	0.660	1105.101	573.737
1	1	3	3	4.022	1	15	0.063	5	1	0	0.670	1109.141	573.498
1	1	3	3	4.032	1	15	0.063	5	1	0	0.680	1106.482	577.374
1	1	3	3	4.042	1	15	0.063	5	1	0	0.690	1106.205	577.100
1	1	3	3	4.052	1	15	0.063	5	1	0	0.700	1105.880	580.230
1	1	3	3	4.062	1	15	0.063	5	1	0	0.710	1106.134	578.381
1	1	3	3	4.072	1	15	0.063	5	1	0	0.720	1108.916	580.921
1	1	3	3	4.082	1	15	0.063	5	1	0	0.730	1107.954	581.005
1	1	3	3	4.092	1	15	0.063	5	1	0	0.741	1106.522	583.806
1	1	3	3	4.102	1	15	0.063	5	1	0	0.750	1103.581	586.663
1	1	3	3	4.112	1	15	0.063	5	1	0	0.760	1101.972	586.251
1	1	3	3	4.122	1	15	0.063	5	1	0	0.770	1102.174	588.321
1	1	3	3	4.132	1	15	0.063	5	1	0	0.780	1101.870	590.329
1	1	3	3	4.142	1	15	0.063	5	1	0	0.790	1102.795	590.502
1	1	3	3	4.152	1	15	0.063	5	1	0	0.800	1105.130	589.226
1	1	3	3	4.162	1	15	0.063	5	1	0	0.810	1102.582	590.139
1	1	3	3	4.172	1	15	0.063	5	1	0	0.820	1105.275	588.383
1	1	3	3	4.182	1	15	0.063	5	1	0	0.830	1104.752	586.047
1	1	3	3	4.192	1	15	0.063	5	1	0	0.840	1106.545	579.507
1	1	3	3	4.202	1	15	0.063	5	1	0	0.850	1106.846	580.702
1	1	3	3	4.212	1	15	0.063	5	1	0	0.860	1108.490	579.569
1	1	3	3	4.222	1	15	0.063	5	1	0	0.871	1105.435	576.369
1	1	3	3	4.232	1	15	0.063	5	1	0	0.880	1103.944	575.300
1	1	3	3	4.242	1	15	0.063	5	1	0	0.890	1102.460	576.315
1	1	3	3	4.252	1	15	0.063	5	1	0	0.900	1101.196	576.557
1	1	3	3	4.262	1	15	0.063	5	1	0	0.910	1101.132	575.881
1	1	3	3	4.272	1	15	0.063	5	1	0	0.920	1100.337	576.673
1	1	3	3	4.282	1	15	0.063	5	1	0	0.930	1102.498	575.601
1	1	3	3	4.292	1	15	0.063	5	1	0	0.940	1104.056	576.358
1	1	3	3	4.302	1	15	0.063	5	1	0	0.950	1103.598	574.876
1	1	3	3	4.312	1	15	0.063	5	1	0	0.960	1103.957	576.406
1	1	3	3	4.322	1	15	0.063	5	1	0	0.970	1106.725	573.171
1	1	3	3	4.332	1	15	0.063	5	1	0	0.980	1105.954	572.684
1	1	3	3	4.342	1	15	0.063	5	1	0	0.990	1107.369	572.271
1	1	3	3	4.352	1	15	0.063	5	1	0	1.000	1107.044	573.987
1	1	3	3	4.362	1	15	0.063	5	1	0	1.010	1108.502	574.554
1	1	3	3	4.372	1	15	0.063	5	1	0	1.020	1107.395	577.960
1	1	3	3	4.382	1	15	0.063	5	1	0	1.030	1107.928	578.031
1	1	3	3	4.392	1	15	0.063	5	1	0	1.040	1105.145	579.010
1	1	3	3	4.402	1	15	0.063	5	1	0	1.051	1106.117	580.022
1	1	3	3	4.412	1	15	0.063	5	1	0	1.060	1102.967	581.059
1	1	3	3	4.422	1	15	0.063	5	1	0	1.070	1100.954	580.875
1	1	3	3	4.432	1	15	0.063	5	1	0	1.080	1098.869	582.719
1	1	3	3	4.442	1	15	0.063	5	1	0	1.090	1100.000	584.582
1	1	3	3	4.474	1	15	0.063	5	1	0	1.123	1105.337	589.613
1	1	3	3	4.492	1	15	0.063	5	1	0	1.141	1103.975	596.009
1	1	3	3	4.502	1	15	0.063	5	1	0	1.151	1102.235	609.226
1	1	3	3	4.512	1	16	0.063	5	1	0	1.161	1099.381	662.687
1	1	3	3	4.532	0	16	0.063	5	1	0	0.019	1084.733	646.356
1	1	3	3	4.542	0	16	0.063	5	1	0	0.029	1085.739	652.230
1	1	3	3	4.552	0	16	0.063	5	1	0	0.039	1078.866	668.213
1	1	3	3	4.562	0	16	0.063	5	1	0	0.049	1079.718	668.407
1	1	3	3	4.572	0	16	0.063	5	1	0	0.059	1081.415	656.578
1	1	3	3	4.582	0	16	0.063	5	1	0	0.069	1074.534	668.931
1	1	3	3	4.592	0	16	0.063	5	1	0	0.079	1072.706	667.322
1	1	3	3	4.602	0	16	0.063	5	1	0	0.089	1070.924	668.060
1	1	3	3	4.612	0	16	0.063	5	1	0	0.099	1070.316	669.511
1	1	3	3	4.623	0	16	0.063	5	1	0	0.110	1067.356	671.953
1	1	3	3	4.632	0	16	0.063	5	1	0	0.119	1067.813	675.041
1	1	3	3	4.642	0	16	0.063	5	1	0	0.129	1068.770	674.667
1	1	3	3	4.652	0	16	0.063	5	1	0	0.139	1071.098	677.423
1	1	3	3	4.662	0	16	0.063	5	1	0	0.149	1070.282	679.307
1	1	3	3	4.673	0	16	0.063	5	1	0	0.160	1072.249	679.386
1	1	3	3	4.682	0	16	0.063	5	1	0	0.169	1075.676	680.193
1	1	3	3	4.692	0	16	0.063	5	1	0	0.179	1078.877	678.007
1	1	3	3	4.702	0	16	0.063	5	1	0	0.189	1079.700	678.469
1	1	3	3	4.712	0	16	0.063	5	1	0	0.199	1079.304	676.633
1	1	3	3	4.722	0	16	0.063	5	1	0	0.209	1080.196	676.106
1	1	3	3	4.732	0	16	0.063	5	1	0	0.219	1076.106	675.664
1	1	3	3	4.752	1	16	0.063	5	1	0	0.020	1076.851	674.799
1	1	3	3	4.762	1	16	0.063	5	1	0	0.030	1079.151	674.584
1	1	3	3	4.772	1	16	0.063	5	1	0	0.040	1079.689	672.268
1	1	3	3	4.782	1	16	0.063	5	1	0	0.050	1082.527	671.385
1	1	3	3	4.792	1	16	0.063	5	1	0	0.060	1077.909	672.596
1	1	3	3	4.812	1	16	0.063	5	1	0	0.080	1075.853	670.657
1	1	3	3	4.822	1	16	0.063	5	1	0	0.090	1073.803	671.956
1	1	3	3	4.832	1	16	0.063	5	1	0	0.100	1076.161	672.450
1	1	3	3	4.842	1	16	0.063	5	1	0	0.110	1074.227	670.839
1	1	3	3	4.852	1	16	0.063	5	1	0	0.120	1075.608	671.322
1	1	3	3	4.862	1	16	0.063	5	1	0	0.130	1076.962	672.504
1	1	3	3	4.872	1	16	0.063	5	1	0	0.140	1076.394	673.862
1	1	3	3	4.882	1	16	0.063	5	1	0	0.150	1074.396	676.125
1	1	3	3	4.892	1	16	0.063	5	1	0	0.160	1074.953	676.938
1	1	3	3	4.902	1	16	0.063	5	1	0	0.170	1077.347	678.291
1	1	3	3	4.912	1	16	0.063	5	1	0	0.180	1076.828	680.110
1	1	3	3	4.922	1	16	0.063	5	1	0	0.190	1071.519	683.813
1	1	3	3	4.932	1	12	0.063	5	1	0	0.200	1040.459	681.437
1	1	3	3	4.942	1	12	0.063	5	1	0	0.210	1031.785	679.364
1	1	3	3	4.952	1	12	0.063	5	1	0	0.220	1023.026	681.840
1	1	3	3	4.962	1	12	0.063	5	1	0	0.230	1014.445	680.644
1	1	3	3	4.972	1	12	0.063	5	1	0	0.240	1012.498	680.824
1	1	3	3	4.982	1	12	0.063	5	1	0	0.250	1009.441	685.893
1	1	3	3	4.992	1	12	0.063	5	1	0	0.260	1014.626	680.846
1	1	3	3	5.002	1	12	0.063	5	1	0	0.270	1009.929	683.017
1	1	3	3	5.013	1	12	0.063	5	1	0	0.280	1010.482	675.216
1	1	3	3	5.022	1	12	0.063	5	1	0	0.290	1008.223	672.141
1	1	3	3	5.033	1	12	0.063	5	1	0	0.300	1003.672	674.521
1	1	3	3	5.042	1	12	0.063	5	1	0	0.310	1005.111	674.315
1	1	3	3	5.052	1	12	0.063	5	1	0	0.320	1004.212	675.493
1	1	3	3	5.062	1	12	0.063	5	1	0	0.330	1005.681	676.071
1	1	3	3	5.072	1	12	0.063	5	1	0	0.340	1006.385	676.413
1	1	3	3	5.082	1	12	0.063	5	1	0	0.350	1004.673	675.329
1	1	3	3	5.092	1	12	0.063	5	1	0	0.360	1003.942	676.887
1	1	3	3	5.102	1	12	0.063	5	1	0	0.370	1001.879	678.168
1	1	3	3	5.112	1	12	0.063	5	1	0	0.380	1002.143	678.082
1	1	3	3	5.122	1	12	0.063	5	1	0	0.390	1003.770	679.164
1	1	3	3	5.132	1	12	0.063	5	1	0	0.400	1005.356	676.843
1	1	3	3	5.143	1	12	0.063	5	1	0	0.410	1004.228	676.175
1	1	3	3	5.153	1	12	0.063	5	1	0	0.420	1005.162	676.607
1	1	3	3	5.163	1	12	0.063	5	1	0	0.430	1006.308	676.282
1	1	3	3	5.173	1	12	0.063	5	1	0	0.440	1007.891	675.365
1	1	3	3	5.183	1	12	0.063	5	1	0	0.450	1005.869	676.267
1	1	3	3	5.193	1	12	0.063	5	1	0	0.460	1007.253	677.482
1	1	3	3	5.203	1	12	0.063	5	1	0	0.470	1005.943	682.622
1	1	3	3	5.213	1	12	0.063	5	1	0	0.480	1005.998	680.135
1	1	3	3	5.223	1	12	0.063	5	1	0	0.490	1005.362	684.309
1	1	3	3	5.233	1	12	0.063	5	1	0	0.500	1006.036	686.207
1	1	3	3	5.243	1	12	0.063	5	1	0	0.510	1004.094	685.484
1	1	3	3	5.253	1	12	0.063	5	1	0	0.520	1003.440	688.708
1	1	3	3	5.263	1	12	0.063	5	1	0	0.530	1002.387	689.768
1	1	3	3	5.283	0	12	0.063	5	1	0	0.019	1005.509	687.736
1	1	3	3	5.293	0	12	0.063	5	1	0	0.029	1005.907	686.451
1	1	3	3	5.303	0	12	0.063	5	1	0	0.039	1005.345	682.970
1	1	3	3	5.313	0	12	0.063	5	1	0	0.049	1006.749	676.482
1	1	3	3	5.323	0	12	0.063	5	1	0	0.059	1006.416	675.739
1	1	3	3	5.333	0	12	0.063	5	1	0	0.069	1011.045	657.733
1	1	3	3	5.343	0	12	0.063	5	1	0	0.079	1015.242	655.048
1	1	3	3	5.353	0	12	0.063	5	1	0	0.089	1027.120	642.344
1	1	3	3	5.363	0	12	0.063	5	1	0	0.099	1024.021	647.412
1	1	3	3	5.373	0	12	0.063	5	1	0	0.109	1023.140	645.617
1	1	3	3	5.383	0	12	0.063	5	1	0	0.119	1023.675	642.336
1	1	3	3	5.393	0	12	0.063	5	1	0	0.129	1020.642	645.067
1	1	3	3	5.403	0	12	0.063	5	1	0	0.139	1010.863	646.667
1	1	3	3	5.413	0	12	0.063	5	1	0	0.149	1012.782	644.333
1	1	3	3	5.433	0	12	0.063	5	1	0	0.169	1001.916	649.412
1	1	3	3	5.443	0	12	0.063	5	1	0	0.179	1002.271	651.168
1	1	3	3	5.453	0	12	0.063	5	1	0	0.189	1000.811	652.427
1	1	3	3	5.463	0	12	0.063	5	1	0	0.199	998.881	651.338
1	1	3	3	5.473	0	12	0.063	5	1	0	0.209	1000.067	651.757
1	1	3	3	5.483	0	12	0.063	5	1	0	0.219	1000.456	648.490
1	1	3	3	5.493	0	12	0.063	5	1	0	0.229	1001.604	647.098
1	1	3	3	5.513	1	12	0.063	5	1	0	0.020	1006.002	648.796
1	1	3	3	5.523	1	12	0.063	5	1	0	0.030	1009.854	647.727
1	1	3	3	5.533	1	12	0.063	5	1	0	0.040	1012.690	653.115
1	1	3	3	5.543	1	12	0.063	5	1	0	0.050	1014.717	652.025
1	1	3	3	5.553	1	12	0.063	5	1	0	0.060	1017.274	652.471
1	1	3	3	5.563	1	12	0.063	5	1	0	0.070	1020.972	652.476
1	1	3	3	5.573	1	12	0.063	5	1	0	0.080	1023.865	652.463
1	1	3	3	5.583	1	12	0.063	5	1	0	0.090	1014.753	657.285
1	1	3	3	5.593	1	12	0.063	5	1	0	0.100	1013.358	657.682
1	1	3	3	5.603	1	12	0.063	5	1	0	0.110	1013.461	654.351
1	1	3	3	5.613	1	12	0.063	5	1	0	0.120	1004.856	655.523
1	1	3	3	5.623	1	12	0.063	5	1	0	0.130	1007.760	654.964
1	1	3	3	5.633	1	12	0.063	5	1	0	0.140	1013.645	653.096
1	1	3	3	5.643	0	0	0.000	5	1	0	0.150	1032.814	644.934
1	1	3	3	5.653	1	12	0.063	5	1	0	0.160	1016.040	651.310
1	1	3	3	5.663	1	12	0.063	5	1	0	0.170	1003.335	652.521
1	1	3	3	5.673	1	12	0.063	5	1	0	0.180	1002.508	652.473
1	1	3	3	5.683	1	12	0.063	5	1	0	0.190	994.036	653.281
1	1	3	3	5.693	1	12	0.063	5	1	0	0.200	995.757	658.344
1	1	3	3	5.703	1	12	0.063	5	1	0	0.210	1002.121	659.617
1	1	3	3	5.713	1	12	0.063	5	1	0	0.220	1002.168	659.275
1	1	3	3	5.723	1	12	0.063	5	1	0	0.230	1003.463	660.979
1	1	3	3	5.733	1	12	0.063	5	1	0	0.240	1000.201	662.069
1	1	3	3	5.743	1	12	0.063	5	1	0	0.250	999.609	659.982
1	1	3	3	5.753	0	0	0.000	5	1	0	0.260	998.482	632.969
1	1	3	3	5.763	1	11	0.063	5	1	0	0.270	1005.109	620.491
1	1	3	3	5.773	1	12	0.063	5	1	0	0.280	1001.769	641.796
1	1	3	3	5.783	1	11	0.063	5	1	0	0.290	1000.194	619.135
1	1	3	3	5.793	1	11	0.063	5	1	0	0.300	1006.726	615.291
1	1	3	3	5.803	1	11	0.063	5	1	0	0.310	1008.441	609.277
1	1	3	3	5.813	1	11	0.063	5	1	0	0.320	1013.339	604.642
1	1	3	3	5.823	1	11	0.063	5	1	0	0.330	1003.428	606.136
1	1	3	3	5.833	1	11	0.063	5	1	0	0.340	1013.610	603.053
1	1	3	3	5.843	1	11	0.063	5	1	0	0.350	1012.352	606.363
1	1	3	3	5.853	1	11	0.063	5	1	0	0.360	1017.010	601.981
1	1	3	3	5.863	1	11	0.063	5	1	0	0.370	1022.959	599.096
1	1	3	3	5.873	1	11	0.063	5	1	0	0.380	1010.556	602.091
1	1	3	3	5.883	1	11	0.063	5	1	0	0.390	1008.645	601.436
1	1	3	3	5.893	1	11	0.063	5	1	0	0.400	1021.411	597.847
1	1	3	3	5.903	1	11	0.063	5	1	0	0.410	1003.236	604.602
1	1	3	3	5.913	1	11	0.063	5	1	0	0.420	994.575	602.347
1	1	3	3	5.923	1	11	0.063	5	1	0	0.430	985.255	602.435
1	1	3	3	5.933	1	11	0.063	5	1	0	0.440	996.420	600.441
1	1	3	3	5.943	1	11	0.063	5	1	0	0.450	1017.148	599.437
1	1	3	3	5.953	1	11	0.063	5	1	0	0.460	994.240	595.029
1	1	3	3	5.963	1	11	0.063	5	1	0	0.470	998.640	584.126
1	1	3	3	5.973	1	11	0.063	5	1	0	0.480	1012.822	559.005
1	1	3	3	5.983	1	11	0.063	5	1	0	0.490	1006.133	562.481
1	1	3	3	5.993	1	11	0.063	5	1	0	0.500	1014.242	555.951
1	1	3	3	6.003	1	11	0.063	5	1	0	0.510	1018.136	552.297
1	1	3	3	6.013	1	11	0.063	5	1	0	0.520	1015.420	555.911
1	1	3	3	6.033	0	11	0.063	5	1	0	0.019	1008.403	542.897
1	1	3	3	6.043	0	11	0.063	5	1	0	0.029	1006.482	544.349
1	1	3	3	6.053	0	0	0.000	5	1	0	0.039	1019.333	539.644
1	1	3	3	6.063	0	0	0.000	5	1	0	0.049	1023.282	542.968
1	1	3	3	6.073	0	0	0.000	5	1	0	0.059	1028.876	542.738
1	1	3	3	6.083	0	0	0.000	5	1	0	0.069	1030.693	537.404
1	1	3	3	6.093	0	0	0.000	5	1	0	0.079	1016.077	540.708
1	1	3	3	6.104	0	0	0.000	5	1	0	0.090	1021.774	537.559
1	1	3	3	6.113	0	0	0.000	5	1	0	0.099	1008.358	540.554
1	1	3	3	6.123	0	11	0.063	5	1	0	0.109	1011.401	543.931
1	1	3	3	6.133	0	11	0.063	5	1	0	0.119	1014.491	547.158
1	1	3	3	6.143	0	11	0.063	5	1	0	0.129	1010.858	550.935
1	1	3	3	6.153	0	11	0.063	5	1	0	0.139	1014.221	549.759
1	1	3	3	6.163	0	11	0.063	5	1	0	0.149	1010.097	552.367
1	1	3	3	6.173	0	11	0.063	5	1	0	0.159	1006.529	552.143
1	1	3	3	6.183	0	11	0.063	5	1	0	0.169	1012.027	553.086
1	1	3	3	6.193	0	11	0.063	5	1	0	0.179	1016.378	553.166
1	1	3	3	6.203	0	11	0.063	5	1	0	0.189	1014.360	554.832
1	1	3	3	6.213	0	11	0.063	5	1	0	0.199	1017.356	554.565
1	1	3	3	6.223	0	11	0.063	5	1	0	0.209	1016.216	555.383
1	1	3	3	6.233	0	11	0.063	5	1	0	0.219	1020.870	553.202
1	1	3	3	6.243	0	11	0.063	5	1	0	0.229	1019.111	553.411
1	1	3	3	6.253	0	11	0.063	5	1	0	0.239	1021.251	555.505
1	1	3	3	6.263	0	11	0.063	5	1	0	0.249	1019.633	557.976
1	1	3	3	6.273	0	11	0.063	5	1	0	0.259	1021.306	554.117
1	1	3	3	6.293	1	11	0.063	5	1	0	0.020	1014.778	559.297
1	1	3	3	6.303	1	11	0.063	5	1	0	0.030	1014.757	557.914
1	1	3	3	6.313	1	11	0.063	5	1	0	0.040	1017.445	557.220
1	1	3	3	6.333	0	0	0.000	5	1	0	0.060	1023.830	541.306
1	1	3	3	6.343	1	10	0.063	5	1	0	0.070	1030.828	529.916
1	1	3	3	6.353	1	10	0.063	5	1	0	0.080	1038.248	524.880
1	1	3	3	6.363	0	0	0.000	5	1	0	0.090	1035.976	528.769
1	1	3	3	6.373	0	0	0.000	5	1	0	0.100	1024.387	534.918
1	1	3	3	6.383	0	0	0.000	5	1	0	0.110	1036.614	527.188
1	1	3	3	6.393	1	10	0.063	5	1	0	0.120	1040.900	520.883
1	1	3	3	6.403	1	10	0.063	5	1	0	0.130	1037.058	524.036
1	1	3	3	6.413	1	10	0.063	5	1	0	0.140	1041.106	518.389
1	1	3	3	6.423	1	10	0.063	5	1	0	0.150	1035.263	520.226
1	1	3	3	6.433	1	10	0.063	5	1	0	0.160	1015.490	523.700
1	1	3	3	6.443	1	10	0.063	5	1	0	0.170	1022.794	528.193
1	1	3	3	6.453	1	10	0.063	5	1	0	0.180	1026.268	526.607
1	1	3	3	6.463	1	10	0.063	5	1	0	0.190	1014.695	532.559
1	1	3	3	6.473	1	10	0.063	5	1	0	0.200	1011.556	533.965
1	1	3	3	6.483	1	10	0.063	5	1	0	0.210	1016.318	513.449
1	1	3	3	6.493	1	10	0.063	5	1	0	0.220	1016.827	494.491
1	1	3	3	6.503	1	10	0.063	5	1	0	0.230	1017.649	474.884
1	1	3	3	6.513	1	10	0.063	5	1	0	0.240	1022.787	479.625
1	1	3	3	6.523	1	10	0.063	5	1	0	0.250	1021.906	479.600
1	1	3	3	6.534	1	10	0.063	5	1	0	0.260	1023.036	473.503
1	1	3	3	6.544	1	10	0.063	5	1	0	0.270	1024.115	471.879
1	1	3	3	6.553	1	10	0.063	5	1	0	0.280	1021.950	469.119
1	1	3	3	6.563	1	10	0.063	5	1	0	0.290	1023.281	465.230
1	1	3	3	6.573	1	10	0.063	5	1	0	0.300	1022.762	465.197
1	1	3	3	6.584	1	10	0.063	5	1	0	0.310	1024.473	456.065
